"AD_Org_ID[Name]","ZZSAQAQualificationCode","ZZSAQAQualificationTitle","ZZNqfLevel","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZQualityAssuranceBody","ZZQualificationType","ZZReplacementQualification_ID[ZZSAQAQualificationCode]","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMinimumElectiveCredits","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,"73309",National Certificate: Laboratory Practice: General,"2",120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,161,,"<ZZQualification>: Inserted X_ZZQualification[1000733Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000733Name=null] / "
*,"73311",National Certificate: Laboratory Practice: Coal,"2",120,2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,2027-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,Y,162,,"<ZZQualification>: Inserted X_ZZQualification[1000734Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000734Name=null] / "
*,"61305",Automotive electrician mining,,120,2018-01-07 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,163,,"<ZZQualification>: Inserted X_ZZQualification[1000735Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000735Name=null] / "
*,"96276",Heavy Equipment Mechanic,,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,164,,"<ZZQualification>: Inserted X_ZZQualification[1000736Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000736Name=null] / "
*,"96283",Goldsmith,,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,165,,"<ZZQualification>: Inserted X_ZZQualification[1000737Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000737Name=null] / "
*,"96284",Diamond and gemstone setter,,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,166,,"<ZZQualification>: Inserted X_ZZQualification[1000738Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000738Name=null] / "
*,"96349",Diamond Cutter,,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,167,,"<ZZQualification>: Inserted X_ZZQualification[1000739Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000739Name=null] / "
*,"97388",Earth Moving Mechanic,,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,1900-01-01 00:00:00.000,,Non Unit Standard Based,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,0,N,168,,"<ZZQualification>: Inserted X_ZZQualification[1000740Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000740Name=null] / "
*,"202326",Test Qualification,"3",120,2023-01-26 00:00:00.000,2027-01-26 00:00:00.000,2029-01-25 00:00:00.000,2032-01-24 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,18,Y,169,,"<ZZQualification>: Inserted X_ZZQualification[1000741Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000741Name=null] / "
*,"61755",General education and training certificate: Business practice,"1",121,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"611",Non Unit Standard Based,,,,,,N,N,121,Y,170,,"<ZZQualification>: Inserted X_ZZQualification[1000742Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000742Name=null] / "
*,"23833",Business Administration,"2",130,2018-07-01 00:00:00.000,2023-06-01 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,"611",Unit Standard Based,,,,,,N,N,130,Y,171,,"<ZZQualification>: Inserted X_ZZQualification[1000743Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000743Name=null] / "
*,"50080",generic management,"4",150,2018-07-01 00:00:00.000,2023-06-06 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,"611",Non Unit Standard Based,,,,,,N,N,150,Y,172,,"<ZZQualification>: Inserted X_ZZQualification[1000744Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000744Name=null] / "
*,"83946",Management,"3",120,2021-07-07 00:00:00.000,2023-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,"611",Unit Standard Based,,,,,,N,N,120,Y,173,,"<ZZQualification>: Inserted X_ZZQualification[1000745Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000745Name=null] / "
*,"67464",Marketing,"4",141,2021-07-07 00:00:00.000,2023-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,"611",Unit Standard Based,,,,,,N,N,141,Y,174,,"<ZZQualification>: Inserted X_ZZQualification[1000746Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000746Name=null] / "
*,"67465",Business Administration,"3",130,2021-07-07 00:00:00.000,2026-07-30 00:00:00.000,2027-07-06 00:00:00.000,2030-07-05 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,130,Y,175,,"<ZZQualification>: Inserted X_ZZQualification[1000747Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000747Name=null] / "
*,"58375",NC: Bookkeeping,"4",120,2024-04-01 00:00:00.000,2025-05-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,"611",Non Unit Standard Based,,,,,,N,N,120,Y,176,,"<ZZQualification>: Inserted X_ZZQualification[1000748Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000748Name=null] / "
*,"58376",FETC: Bookkeepinh,"1",130,2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,"629",Non Unit Standard Based,,,,,,N,N,130,Y,177,,"<ZZQualification>: Inserted X_ZZQualification[1000749Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000749Name=null] / "
*,"61595",FETC: Business Administration,"4",140,2024-04-01 00:00:00.000,2026-06-30 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,"611",Non Unit Standard Based,,,,,,N,N,140,Y,178,,"<ZZQualification>: Inserted X_ZZQualification[1000750Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000750Name=null] / "
*,"59201",generic management,"5",162,2024-04-01 00:00:00.000,2025-03-31 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,"611",Non Unit Standard Based,,,,,,N,N,162,Y,179,,"<ZZQualification>: Inserted X_ZZQualification[1000751Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000751Name=null] / "
*,"58395",Project Management,"4",143,2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,2030-03-31 00:00:00.000,2033-03-30 00:00:00.000,"629",Non Unit Standard Based,,,,,,N,N,140,Y,180,,"<ZZQualification>: Inserted X_ZZQualification[1000752Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000752Name=null] / "
*,"123456",Test Qualification,"1",120,2024-04-08 00:00:00.000,2026-04-08 00:00:00.000,2030-04-07 00:00:00.000,2033-04-06 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,6,Y,181,,"<ZZQualification>: Inserted X_ZZQualification[1000753Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000753Name=null] / "
*,"57712",FETC:Generic Management:General Management,"4",150,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,150,Y,182,,"<ZZQualification>: Inserted X_ZZQualification[1000754Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000754Name=null] / "
*,"49691",Human Resource Management and Support,"1",140,2024-06-19 00:00:00.000,2025-06-19 00:00:00.000,2030-06-18 00:00:00.000,2033-06-17 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,140,Y,183,,"<ZZQualification>: Inserted X_ZZQualification[1000755Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000755Name=null] / "
*,"48979",National Certificate  in Animal Production,"4",140,2024-06-18 00:00:00.000,2025-06-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,140,Y,184,,"<ZZQualification>: Inserted X_ZZQualification[1000756Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000756Name=null] / "
*,"74149",Procurement in the Supply Chain,"5",154,2024-06-18 00:00:00.000,2025-06-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,154,Y,185,,"<ZZQualification>: Inserted X_ZZQualification[1000757Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000757Name=null] / "
*,"83986",: National Certificate: Management: Stores and Warehousing,"4",120,2024-06-18 00:00:00.000,2025-07-30 00:00:00.000,2030-06-17 00:00:00.000,2033-06-16 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,120,Y,186,,"<ZZQualification>: Inserted X_ZZQualification[1000758Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000758Name=null] / "
*,"66749",National Certicate :Community Development,"3",120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,120,Y,187,,"<ZZQualification>: Inserted X_ZZQualification[1000759Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000759Name=null] / "
*,"58761",Further Education and Training Certificate :Early Childhood Development,"4",120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,120,Y,188,,"<ZZQualification>: Inserted X_ZZQualification[1000760Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000760Name=null] / "
*,"61591",National Certificate:Information Technology : End User Computing,"3",120,2024-06-28 00:00:00.000,2025-06-27 00:00:00.000,2030-06-27 00:00:00.000,2033-06-26 00:00:00.000,"629",Non Unit Standard Based,,,,,,N,N,120,Y,189,,"<ZZQualification>: Inserted X_ZZQualification[1000761Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000761Name=null] / "
*,"67229",Payroll Administration,"4",120,2024-07-01 00:00:00.000,2025-06-30 00:00:00.000,2030-06-30 00:00:00.000,2033-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,120,Y,190,,"<ZZQualification>: Inserted X_ZZQualification[1000762Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000762Name=null] / "
*,"66249",FETC: New Venture Creation,"4",149,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Non Unit Standard Based,,,,,,N,N,11,Y,191,,"<ZZQualification>: Inserted X_ZZQualification[1000763Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000763Name=null] / "
*,"48806",National Certificate: Craft Production,"1",141,2024-07-01 00:00:00.000,2025-05-30 00:00:00.000,2030-06-30 00:00:00.000,2033-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,141,Y,192,,"<ZZQualification>: Inserted X_ZZQualification[1000764Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000764Name=null] / "
*,"71490",Contact Centre Support,"2",128,2024-03-01 00:00:00.000,2030-04-01 00:00:00.000,2030-02-28 00:00:00.000,2033-02-27 00:00:00.000,"629",Non Unit Standard Based,,,,,,N,N,128,Y,193,,"<ZZQualification>: Inserted X_ZZQualification[1000765Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000765Name=null] / "
*,"101874",Occupational Certificate Maintenance Planner,"5",261,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-29 00:00:00.000,"629",Non Unit Standard Based,,,,,,N,N,261,Y,194,,"<ZZQualification>: Inserted X_ZZQualification[1000766Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000766Name=null] / "
*,"97542",Occupation Certificate: Early Childhood Development Practitioner,"4",131,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,131,Y,195,,"<ZZQualification>: Inserted X_ZZQualification[1000767Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000767Name=null] / "
*,"99714","Occupational Certificate: Safety, Health and quality Practitioner","5",256,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,256,Y,196,,"<ZZQualification>: Inserted X_ZZQualification[1000768Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000768Name=null] / "
*,"49129",inteactive Media,"5",130,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,130,Y,197,,"<ZZQualification>: Inserted X_ZZQualification[1000769Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000769Name=null] / "
*,"101321",Occupational Certificate,"5",190,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Non Unit Standard Based,,,,,,N,N,190,Y,198,,"<ZZQualification>: Inserted X_ZZQualification[1000770Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000770Name=null] / "
*,"118788",Occupational Certificate: Design Thinking Innovation Lead,"1",160,2018-07-01 00:00:00.000,2025-12-31 00:00:00.000,2026-12-31 00:00:00.000,2029-12-30 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,160,Y,199,,"<ZZQualification>: Inserted X_ZZQualification[1000771Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000771Name=null] / "
*,"48573",National Certificate: Information Technology: Systems Support,"5",147,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,147,Y,200,,"<ZZQualification>: Inserted X_ZZQualification[1000772Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000772Name=null] / "
*,"50331","National Certificate: Occupationally Directed Education, Training and Development Practices","6",145,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,145,Y,201,,"<ZZQualification>: Inserted X_ZZQualification[1000773Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000773Name=null] / "
*,"49121",National Certificate: Interactive Media,"5",130,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,130,Y,202,,"<ZZQualification>: Inserted X_ZZQualification[1000774Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000774Name=null] / "
*,"20287",National Certificate: Farming,"1",120,2018-07-30 00:00:00.000,2023-06-30 00:00:00.000,2026-07-29 00:00:00.000,2029-07-28 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,120,Y,203,,"<ZZQualification>: Inserted X_ZZQualification[1000775Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000775Name=null] / "
*,"48967",National Certificate: Business Advising Operations,"6",138,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,138,Y,204,,"<ZZQualification>: Inserted X_ZZQualification[1000776Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000776Name=null] / "
*,"23118",National Diploma: Early Childhood Development,"5",240,2018-07-01 00:00:00.000,2020-07-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,240,Y,205,,"<ZZQualification>: Inserted X_ZZQualification[1000777Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000777Name=null] / "
*,"49580",General Education and Training Certificate: Poultry Production,"1",134,2018-07-30 00:00:00.000,2023-06-30 00:00:00.000,2025-07-29 00:00:00.000,2028-07-28 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,134,Y,206,,"<ZZQualification>: Inserted X_ZZQualification[1000778Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000778Name=null] / "
*,"48977",National Certificate: Mixed Farming Systems,"2",120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2025-06-30 00:00:00.000,2028-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,120,Y,207,,"<ZZQualification>: Inserted X_ZZQualification[1000779Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000779Name=null] / "
*,"101869",Occupational Certificate: Project Manager,"5",240,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2025-12-30 00:00:00.000,2028-12-29 00:00:00.000,"629",Non Unit Standard Based,,,,,,N,N,240,Y,208,,"<ZZQualification>: Inserted X_ZZQualification[1000780Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000780Name=null] / "
*,"78964",Further Education and Training Certificate: Information Technology: Technical Support,"4",163,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,163,Y,209,,"<ZZQualification>: Inserted X_ZZQualification[1000781Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000781Name=null] / "
*,"93997",National Certificate: Contact Centre and Business Process Outsourcing Support,"3",124,2021-07-01 00:00:00.000,2025-07-30 00:00:00.000,2027-06-30 00:00:00.000,2030-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,124,Y,210,,"<ZZQualification>: Inserted X_ZZQualification[1000782Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000782Name=null] / "
*,"74630",Further Education and Training Certificate: Generic Management,"4",150,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,150,Y,211,,"<ZZQualification>: Inserted X_ZZQualification[1000783Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000783Name=null] / "
*,"66789",National Certificate: Environmental Management,"5",138,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,138,Y,212,,"<ZZQualification>: Inserted X_ZZQualification[1000784Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000784Name=null] / "
*,"20175",National Certificate: Hygiene and Cleaning Supervision,"3",120,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,120,Y,213,,"<ZZQualification>: Inserted X_ZZQualification[1000785Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000785Name=null] / "
*,"119262",Occupational certificate: Internet-of-Things Developer,"4",141,2022-06-21 00:00:00.000,2025-12-31 00:00:00.000,2028-06-20 00:00:00.000,2031-06-19 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,141,Y,214,,"<ZZQualification>: Inserted X_ZZQualification[1000786Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000786Name=null] / "
*,"202503",QAQual,"1",120,2025-01-01 00:00:00.000,2028-12-31 00:00:00.000,2030-12-31 00:00:00.000,2033-12-30 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,20,Y,215,,"<ZZQualification>: Inserted X_ZZQualification[1000787Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000787Name=null] / "
*,"118699",Occupational Certificate: Cloud Administrator,"5",149,2022-02-03 00:00:00.000,2025-12-31 00:00:00.000,2028-02-02 00:00:00.000,2031-02-01 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,149,Y,216,,"<ZZQualification>: Inserted X_ZZQualification[1000788Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000788Name=null] / "
*,"118708",Occupational Certificate: Data Science Practitioner,"5",185,2022-02-02 00:00:00.000,2025-12-31 00:00:00.000,2028-02-01 00:00:00.000,2031-01-31 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,185,Y,217,,"<ZZQualification>: Inserted X_ZZQualification[1000789Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000789Name=null] / "
*,"121296",Advanced Occupational Certificate: Extended Reality Developer,"6",218,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-13 00:00:00.000,2032-11-12 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,218,Y,218,,"<ZZQualification>: Inserted X_ZZQualification[1000790Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000790Name=null] / "
*,"118986",Occupational Certificate: Cybersecurity Analyst,"1",173,2022-04-22 00:00:00.000,2025-12-31 00:00:00.000,2028-04-21 00:00:00.000,2031-04-20 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,173,Y,219,,"<ZZQualification>: Inserted X_ZZQualification[1000791Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000791Name=null] / "
*,"101408",Occupational Certificate: Computer Technician,"5",282,2018-07-31 00:00:00.000,2025-12-31 00:00:00.000,2024-07-30 00:00:00.000,2027-07-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,282,Y,220,,"<ZZQualification>: Inserted X_ZZQualification[1000792Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000792Name=null] / "
*,"36233",National Certificate: Specialist Hygiene and Cleaning Services,"2",120,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2026-06-30 00:00:00.000,2029-06-29 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,120,Y,221,,"<ZZQualification>: Inserted X_ZZQualification[1000793Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000793Name=null] / "
*,"118792",Occupational Certificate: Artificial Intelligence Software Developer,"5",209,2022-02-02 00:00:00.000,2026-12-31 00:00:00.000,2028-02-01 00:00:00.000,2031-01-31 00:00:00.000,"629",Unit Standard Based,,,,,,N,N,209,Y,222,,"<ZZQualification>: Inserted X_ZZQualification[1000794Name=null] / <ZZQualification>: Inserted X_ZZQualification[1000794Name=null] / "
