"AD_Org_ID[Name]","ZZModuleCode","ZZModuleTitle","ZZQualityAssuranceBody","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZNqfLevel","ZZLearningType","ZZModuleType","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,"311701004-PM-04",Implement and review mine ventilation and occupational hygiene standards,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,436,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001014] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001014] / "
*,"311701004-PM-05",Execute performance management for a team of Ventilation Observers,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,437,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001015] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001015] / "
*,"311701004-PM-06",Oversee the compilation and submission of mine ventilation reports for a designated area of the mine,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,438,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001016] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001016] / "
*,"311701004-PM-07","Measure, record and report the effectiveness of the refrigeration plant and accessories (bulk air cooler, cooling cars and heat exchangers)","629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,439,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001017] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001017] / "
*,"311701004-WM-01",Exposure to the processes for designing and implementing mine ventilation systems,"629",18,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,440,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001018] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001018] / "
*,"311701004-WM-02",Exposure to occupational hygiene sampling strategies and schedules,"629",21,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,441,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001019] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001019] / "
*,"311701004-WM-03",Exposure to the processes of conducting air balances of shafts,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,442,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001020] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001020] / "
*,"311701004-WM-04",Exposure to mine ventilation and occupational hygiene projects,"629",26,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,443,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001021] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001021] / "
*,"311701004-WM-05",Exposure to the processes for reviewing mine ventilation and occupational hygiene standards,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,444,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001022] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001022] / "
*,"311701004-WM-06",Exposure to the emergency preparedness and response processes,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,445,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001023] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001023] / "
*,"311701004-WM-07",Exposure to the internal and external Mine Ventilation and Occupational Hygiene audit processes,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,446,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001024] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001024] / "
*,"311701004-WM-08",Exposure to the processes of evaluating the effectiveness and accuracy of environmental monitoring systems,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,447,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001025] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001025] / "
*,"311701004-WM-09",Exposure to the conducting of surveys on secondary cooling installations,"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,448,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001026] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001026] / "
*,"311704001-KM-01",Workplace fundamentals,"629",6,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,449,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001027] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001027] / "
*,"311704001-KM-02","Safety, health and the environment","629",8,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,450,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001028] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001028] / "
*,"311704001-KM-03",Mines and mining operations,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,451,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001029] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001029] / "
*,"311704001",Geology,"629",40,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,452,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001030] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001030] / "
*,"311704001-KM-05",Work team supervision,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Knowledge,Core,Y,453,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001031] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001031] / "
*,"311704001-KM-06",Geology,"629",84,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Knowledge,Core,Y,454,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001032] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001032] / "
*,"311704001-PM-01",Work safely and respond to underground mining emergencies,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,455,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001033] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001033] / "
*,"311704001-PM-02",Perform underground mining sampling activities,"629",20,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,456,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001034] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001034] / "
*,"311704001-PM-03",Collect underground mining geological data,"629",20,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,457,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001035] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001035] / "
*,"311704001-PM-04",Supervise the work team,"629",12,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Application,Core,Y,458,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001036] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001036] / "
*,"311704001-PM-05",Collect underground mining geological data,"629",48,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,459,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001037] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001037] / "
*,"311704001-PM-06",Process geological data,"629",72,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,460,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001038] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001038] / "
*,"311704001-WM-01",Underground mining geological operations,"629",98,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Work experience,Core,Y,461,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001039] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001039] / "
*,"311704001-WM-02",Underground mining geological operations,"629",120,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,462,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001040] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001040] / "
*,"311704001-KM-04",Geology,"629",40,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,463,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001041] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001041] / "
*,"311704003-KM-01",Workplace Fundamentals,"629",6,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,464,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001042] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001042] / "
*,"311704003-KM-02","Safety, Health and the Environment","629",8,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,465,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001043] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001043] / "
*,"311704003-KM-03",Mines and Mining Operations,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,466,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001044] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001044] / "
*,"311704003-KM-04",Geology,"629",36,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,467,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001045] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001045] / "
*,"311704003-KM-05",Teamwork,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Knowledge,Core,Y,468,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001046] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001046] / "
*,"311704003-KM-06",Geology,"629",68,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Knowledge,Core,Y,469,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001047] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001047] / "
*,"311704003-PM-01",Work safely and respond to marine mining emergencies,"629",24,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Application,Core,Y,470,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001048] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001048] / "
*,"311704003-PM-02",Monitor marine mining plant operations and collect geological data,"629",32,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,471,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001049] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001049] / "
*,"311704003-PM-03",Process geological data,"629",48,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,472,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001050] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001050] / "
*,"311704003-WM-01",Marine mining geological operations,"629",48,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Work experience,Core,Y,473,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001051] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001051] / "
*,"311704003-WM-02",Marine mining geological operations,"629",48,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Work experience,Core,Y,474,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001052] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001052] / "
*,"311704002-KM-01",Workplace fundamentals,"629",6,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,475,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001053] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001053] / "
*,"311704002-KM-02","Safety, health and the environment","629",8,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,476,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001054] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001054] / "
*,"311704002-KM-03",Mines and mining operations,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,477,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001055] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001055] / "
*,"311704002-KM-04",Geology,"629",40,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Knowledge,Core,Y,478,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001056] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001056] / "
*,"311704002-KM-05",Work team supervision,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Knowledge,Core,Y,479,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001057] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001057] / "
*,"311704002-KM-06",Geology,"629",94,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Knowledge,Core,Y,480,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001058] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001058] / "
*,"311704002-PM-01",Work safely and respond to surface mining emergencies,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,481,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001059] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001059] / "
*,"311704002-PM-02",Perform surface mining sampling activities,"629",20,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,482,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001060] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001060] / "
*,"311704002-PM-03",Collect surface mining geological data,"629",20,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,483,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001061] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001061] / "
*,"311704002-PM-04",Supervise the work team,"629",24,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Application,Core,Y,484,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001062] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001062] / "
*,"311704002-PM-05",Collect surface mining geological data,"629",52,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,485,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001063] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001063] / "
*,"311704002-PM-06",Process geological data,"629",76,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,486,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001064] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001064] / "
*,"311704002-WM-01",Surface mining geological operations,"629",96,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Work experience,Core,Y,487,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001065] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001065] / "
*,"311704002-WM-02",Surface mining geological operations,"629",120,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,488,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001066] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001066] / "
*,"312101000-KM-01",Fluid Dynamics,"629",39,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Knowledge,Core,Y,489,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001067] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001067] / "
*,"312101000-KM-02",Thermal Engineering,"629",80,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Knowledge,Core,Y,490,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001068] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001068] / "
*,"312101000-KM-03",Operations Management and Supervision,"629",72,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Knowledge,Core,Y,491,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001069] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001069] / "
*,"312101000-KM-04",Mine Ventilation and Occupational Environmental Engineering,"629",56,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Knowledge,Core,Y,492,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001070] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001070] / "
*,"312101000-KM-05",Occupational Health and Hygiene,"629",72,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Knowledge,Core,Y,493,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001071] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001071] / "
*,"312101000-PM-01",Anticipate all hazards and risks associated with occupational hygiene stressors that may be present in an existing or new mining operations,"629",36,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Application,Core,Y,494,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001072] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001072] / "
*,"312101000-PM-02","Confirm by measurement, observation and experience the presence of occupational hygiene and other hazards and risks","629",12,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Application,Core,Y,495,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001073] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001073] / "
*,"312101000-PM-03",Evaluate to determine the degree of the occupational hygiene and other hazards and risks,"629",20,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Application,Core,Y,496,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001074] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001074] / "
*,"312101000-PM-04",Manage or control occupational hygiene stressors in order to safeguard occupational health,"629",16,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Application,Core,Y,497,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001075] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001075] / "
*,"312101000-PM-05","Prepare and submit routine, short - medium and long-term mine environmental control plans Including impacts of occupational hygiene stressors, ventilation, refrigeration","629",16,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Application,Core,Y,498,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001076] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001076] / "
*,"312101000-PM-06","Develop and ensure implementation and alignment of applicable codes of practices, guidelines and leading practices relating to mine environmental control","629",8,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Application,Core,Y,499,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001077] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001077] / "
*,"312101000-PM-07",Determine the sufficiency of current monitoring practices and systems,"629",6,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Application,Core,Y,500,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001078] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001078] / "
*,"312101000-PM-08",Manage and coordinate the financial activities of the department,"629",12,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Application,Core,Y,501,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001079] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001079] / "
*,"312101000-PM-09",Manage the operations of an environmental control function for a mine or designated area of a mine,"629",8,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Application,Core,Y,502,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001080] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001080] / "
*,"312101000-WM-01","Anticipate, recognise, evaluate and control all occupational hygiene stressors for the designated area on an underground mine","629",48,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Work experience,Core,Y,503,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001081] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001081] / "
*,"312101000-WM-02","Anticipate, recognise, evaluate and control all occupational hygiene stressors for the designated area within a mineral processing plant","629",32,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Work experience,Core,Y,504,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001082] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001082] / "
*,"312101000-WM-03",Mine Radiation Protection Officer,"629",16,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Work experience,Core,Y,505,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001083] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001083] / "
*,"312101000-WM-04",Mine Ventilation Practices,"629",48,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Work experience,Core,Y,506,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001084] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001084] / "
*,"312101000-WM-05",Act as a legally appointed Mine Environmental Control supervisor,"629",64,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Work experience,Core,Y,507,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001085] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001085] / "
*,"312102-000-00-KM-01","Health, Safety, and the Environment","629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Knowledge,Core,Y,508,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001086] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001086] / "
*,"312102-000-00-KM-02",Mining Operations,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Knowledge,Core,Y,509,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001087] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001087] / "
*,"312102-000-00-KM-03",Crew Supervision,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Knowledge,Core,Y,510,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001088] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1001088] / "
