"AD_Org_ID[Name]","ZZLearnershipTitle","ZZLearnershipCode","ZZLearnershipType","ZZQualification_ID[ZZSaqaQualificationCode]","ZZNqfLevel","ZZCredits","ZZQualityAssuranceBody","Registrationstartdate","Registrationenddate","ZZMinimumElectiveCredits","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,Heavy Equipment Mechanic,"96276",,"96276",,120,,2018-01-07 00:00:00.000,2018-01-07 00:00:00.000,0,Y,236,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001021] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001021] / "
*,GoldSmith,"96283",,"96283",,120,,2018-07-01 00:00:00.000,2018-07-01 00:00:00.000,0,Y,237,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001022] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001022] / "
*,Diamond and gemstone setter,"96284",,"96284",,120,,2018-01-07 00:00:00.000,2018-01-07 00:00:00.000,0,Y,238,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001023] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001023] / "
*,Diamond Cutter,"96349",,"96349",,120,,2018-07-01 00:00:00.000,2018-07-01 00:00:00.000,0,Y,239,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001024] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001024] / "
*,Earth Moving Mechanic,"97388",,"97388",,120,,2018-01-07 00:00:00.000,2018-01-07 00:00:00.000,0,Y,240,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001025] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001025] / "
*,National Certificate Instrumentation Mechanician  (V4),"16Q160008001764 (V4)",,"23628","4",176,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,241,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001026] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001026] / "
*,National Certificate Rigger Ropesman - Surface/Underground (V3),"16Q160009001273 (V3)",,"23813","3",127,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,242,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001027] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001027] / "
*,National Certificate Rigger Ropesman - Opencast (V3),"16Q160010001273 (V3)",,"23813","3",127,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,243,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001028] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001028] / "
*,National Certificate Diesel Mechanic - Metalliferous (V3),"16Q160013001493 (V3)",,"23624","3",178,,2003-06-02 00:00:00.000,2003-06-02 00:00:00.000,0,Y,244,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1105,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001029] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001029] / "
*,National Certificate Plater/Welder - Coal (V3),"16Q160016001333 (V3)",,"23631","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,245,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001030] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001030] / "
*,National Certificate Plater/Welder - Metalliferous (V3),"16Q160017001773 (V3)",,"23631","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,246,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1070,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001031] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001031] / "
*,National Certificate Plater/Welder-Diamond Opencast (V3),"16Q160018001523 (V3)",,"23631","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,247,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001032] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001032] / "
*,National Certificate Plater/Welder - Underground Diamonds (V3),"16Q160018001623 (V3)",,"23631","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,248,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001033] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001033] / "
*,National Certificate Plater/Boilermaker - Opencast (V3),"16Q160019001323 (V3)",,"23630","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,249,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1074,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001034] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001034] / "
*,National Certificate Plater/Boilermaker - Coal (V3),"16Q160020001343 (V3)",,"23630","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,250,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001035] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001035] / "
*,National Certificate Plater/Boilermaker - Metalliferous (V3),"16Q160021001733 (V3)",,"23630","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,251,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001036] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001036] / "
*,National Certificate Plater/Boilermaker - Diamond Opencast (V3),"16Q160022001493 (V3)",,"23630","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,252,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001037] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001037] / "
*,National Certificate Fitting (including machining) - Underground Diamonds (V3),"16Q160023001273 (V3)",,"23627","3",140,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,253,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001038] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001038] / "
*,National Certificate Fitting (including machining) - Underground Coal (V3),"16Q160024001533 (V3)",,"23627","3",144,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,254,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001039] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001039] / "
*,National Certificate Fitting (including machining) - Surface Coal (V3),"16Q160025001283 (V3)",,"23627","3",134,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,255,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001040] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001040] / "
*,National Certificate Fitting (including machining) -Metalliferous (V3),"16Q160026002443 (V3)",,"23627","3",148,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,256,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1102,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001041] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001041] / "
*,National Certificate Fitting (including machining) - Surface Diamonds (V3),"16Q160027001203 (V3)",,"23627","3",119,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,257,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001042] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001042] / "
*,National Certificate Millwright - Diamonds (V3),"16Q160028003394 (V3)",,"23633","4",339,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,258,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001043] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001043] / "
*,National Certificate Millwright - Coal (V3),"16Q160029004094 (V3)",,"23633","4",409,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,259,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001044] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001044] / "
*,National Certificate Millwright - Metalliferous (V3),"16Q160030004444 (V3)",,"23633","4",444,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,260,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001045] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001045] / "
*,National Certificate Millwright - Opencast (V3),"16Q160031003814 (V3)",,"23633","4",381,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,261,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1167,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001046] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001046] / "
*,National Certificate Fitting and Turning - Underground Diamonds (V3),"16Q160032001593 (V3)",,"23626","3",172,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,262,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001047] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001047] / "
*,National Certificate Fitting and Turning - Underground Coal (V3),"16Q160033001853 (V3)",,"23626","3",177,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,263,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001048] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001048] / "
*,National Certificate: Fitting and Turning: Surface Coal (V3),"16Q160034001463 (V3)",,"23626","3",167,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,264,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001049] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001049] / "
*,National Certificate Fitting and Turning - Metalliferous (V3),"16Q160035002763 (V3)",,"23626","3",181,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,265,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001050] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001050] / "
*,National Certificate Fitting and Turning - Surface Diamonds (V3),"16Q160036001403 (V3)",,"23626","3",152,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,266,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001051] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001051] / "
*,National Certificate Electrical - Underground Diamonds (V3),"16Q160037003134 (V3)",,"23625","4",479,,2007-01-01 00:00:00.000,2003-02-06 00:00:00.000,0,Y,267,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001052] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001052] / "
*,National Certificate Electrical - Underground Coal (V3),"16Q160038003494 (V3)",,"23625","4",428,,2007-01-01 00:00:00.000,2003-02-06 00:00:00.000,0,Y,268,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001053] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001053] / "
*,National Certificate Electrical - Surface Coal (V3),"16Q160039003444 (V3)",,"23625","4",436,,2007-01-01 00:00:00.000,2003-02-06 00:00:00.000,0,Y,269,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001054] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001054] / "
*,National Certificate Electrical - Opencast (V3),"16Q160040003294 (V3)",,"23625","4",435,,2007-01-01 00:00:00.000,2003-02-06 00:00:00.000,0,Y,270,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1165,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001055] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001055] / "
*,National Certificate Electrical - Metalliferous (V3),"16Q160041003404 (V3)",,"23625","4",443,,2007-01-01 00:00:00.000,2003-02-06 00:00:00.000,0,Y,271,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1165,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001056] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001056] / "
*,National Certificate Electrical - Surface (V3),"16Q160042003014 (V3)",,"23625","3",478,,2007-01-01 00:00:00.000,2003-02-06 00:00:00.000,0,Y,272,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001057] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001057] / "
*,National Certificate Plater/Welder - Opencast (V3),"16Q160051001463 (V3)",,"23631","3",0,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,273,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1070,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001058] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001058] / "
*,National Certificate Diesel Mechanic – Open Cast (V3),"16Q160052001463 (V3)",,"23624","3",186,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,274,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1105,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001059] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001059] / "
*,National Certificate Fitting including Machining - Open Cast (V3),"16Q160053001463 (V3)",,"23627","3",111,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,N,275,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1102,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001060] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001060] / "
*,National Certificate Fitter and Turner - Open Cast (V3),"16Q160054001463 (V3)",,"23626","3",146,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,276,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1090,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001061] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001061] / "
*,Diesel Mechanic – Underground Diamonds  (V3),"16Q160011001303 (V3)",,"23624","2",443,,2003-01-01 00:00:00.000,2003-01-01 00:00:00.000,0,Y,277,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001062] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001062] / "
*,National Certificate Diesel Mechanic - Coal (V3),"16Q160012001623 (V3)",,"23624","4",443,,2003-02-06 00:00:00.000,2003-02-06 00:00:00.000,0,Y,278,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001063] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001063] / "
*,National Certificate Diesel Mechanic - Surface Diamonds (V3),"16Q160014001373 (V3)",,"23624","3",443,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,Y,279,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001064] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001064] / "
*,National Certificate: Mineral Processing: Gold,"16Q160095671292",,"59305","2",129,,2012-06-02 00:00:00.000,2012-02-06 00:00:00.000,0,Y,280,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001065] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001065] / "
*,Test learnership,Test16q887780887654,Standard Qualification,"59305","2",120,"585",2023-01-26 00:00:00.000,2027-01-26 00:00:00.000,18,Y,281,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001066] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001066] / "
*,Learnership shell test,"16Q20231123",Non MQA learnership,,"4",120,"585",2023-10-01 00:00:00.000,2028-11-23 00:00:00.000,20,Y,282,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001067] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001067] / "
*,Learenrship Shell2,"16Q20231127",Non MQA learnership,,"4",120,"585",2023-11-01 00:00:00.000,2028-11-27 00:00:00.000,20,Y,283,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001068] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001068] / "
*,FETC:Generic management NQF5,"23Q230073291625",Non MQA learnership,"59201","5",163,"585",2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,100,Y,284,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:485,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001069] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001069] / "
*,Project Management,"23Q2300082012044R",Non MQA learnership,,"4",136,"585",2024-04-01 00:00:00.000,2025-03-31 00:00:00.000,120388,Y,285,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001070] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001070] / "
*,Further Education and Training Certificate: Generic Management,"23Q230074261504",Non MQA learnership,,"4",154,"585",2024-04-24 00:00:00.000,2025-04-30 00:00:00.000,242818,Y,286,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:4340,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001071] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001071] / "
*,General education and training certificate: Business practice,"23Q230071391211",Non MQA learnership,"61755","1",121,"585",2024-05-29 00:00:00.000,2025-05-30 00:00:00.000,121,Y,287,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001072] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001072] / "
*,NC: Business Administration,"23Q230025391592",Non MQA learnership,"23833","3",130,"585",2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,130,Y,288,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001073] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001073] / "
*,Project Management,"23Q230068281364",Non MQA learnership,,"4",136,"585",2024-05-02 00:00:00.000,2025-05-01 00:00:00.000,136,Y,289,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001074] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001074] / "
*,Marketing,"23Q230081451394",Non MQA learnership,,"4",141,"585",2024-05-01 00:00:00.000,2025-05-01 00:00:00.000,141,Y,290,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001075] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001075] / "
*,NC:Bookkeeping,"01Q010027261203",Non MQA learnership,"58375","3",120,"585",2024-04-01 00:00:00.000,2025-04-30 00:00:00.000,120,Y,291,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001076] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001076] / "
*,FETC: Bookkeeping,"01Q01002828130/4",Non MQA learnership,"58376","4",130,"585",2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,130,Y,292,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001077] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001077] / "
*,FETC: Business Administration,"23Q230032541404",Non MQA learnership,"61595","4",140,"585",2024-04-01 00:00:00.000,2026-06-30 00:00:00.000,140,Y,293,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001078] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001078] / "
*,NC:business administration,"23Q230026461303",Non MQA learnership,"67465","3",120,"585",2024-04-01 00:00:00.000,2026-07-30 00:00:00.000,120,Y,294,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001079] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001079] / "
*,business administration,"23Q00225391592",Non MQA learnership,"23833","2",130,"585",2024-05-01 00:00:00.000,2025-05-01 00:00:00.000,130,Y,295,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001080] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001080] / "
*,National Certificate: Project Management,"23Q230070231205",Non MQA learnership,"58395","4",140,"585",2024-04-01 00:00:00.000,2025-04-01 00:00:00.000,143,Y,296,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001081] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001081] / "
*,TestLearnership,"1Test234567890",Qualification Electives,"123456","6",120,"585",2024-04-08 00:00:00.000,2025-06-18 00:00:00.000,8,Y,297,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001082] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001082] / "
*,Human Resource Management and Support,"21Q210014331404",Non MQA learnership,"49691","4",140,"585",2024-06-19 00:00:00.000,2025-06-19 00:00:00.000,140,Y,298,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001083] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001083] / "
*,National Certificate -Animal production,"30Q300002421404",Non MQA learnership,"48979","4",140,"585",2024-06-18 00:00:00.000,2025-06-30 00:00:00.000,140,Y,299,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001084] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001084] / "
*,Procurement in the Supply Chain,"26Q260081151505",Non MQA learnership,"74149","5",154,"585",2024-06-18 00:00:00.000,2025-07-30 00:00:00.000,154,Y,300,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001085] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001085] / "
*,National Certificate: Management: Stores and Warehousing,"17Q170262221213",Non MQA learnership,"83986","4",120,"585",2024-06-18 00:00:00.000,2025-06-30 00:00:00.000,120,Y,301,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001086] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001086] / "
*,test21062024,test21062024,Standard Qualification,"123456","6",120,"629",2024-06-17 00:00:00.000,2026-06-21 00:00:00.000,0,Y,302,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001087] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001087] / "
*,National Certificate: Information Technology: End User Computing,"12Q120020401303",Non MQA learnership,"61591","3",120,"585",2024-06-27 00:00:00.000,2025-06-27 00:00:00.000,120,Y,303,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001088] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001088] / "
*,Payroll Administration,"23Q23008324205",Non MQA learnership,"67229","4",120,"585",2024-07-01 00:00:00.000,2025-06-30 00:00:00.000,120,Y,304,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001089] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001089] / "
*,FETC: New Venture Creation,"23Q230079271494",Non MQA learnership,"66249","4",149,"585",2024-07-01 00:00:00.000,2025-06-30 00:00:00.000,11,Y,305,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001090] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001090] / "
*,National Certificate: Craft Production,"15Q150038421412",Non MQA learnership,"48806","2",141,"585",2024-07-01 00:00:00.000,2025-05-30 00:00:00.000,141,Y,306,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001091] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001091] / "
*,Occupational Certificate Maintenance Planner,"32Q32003119265",Non MQA learnership,"101874","5",261,"585",2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,261,Y,307,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001092] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001092] / "
*,Occupation Certificate: Early Childhood Development Practitioner,"32Q320045171314",Non MQA learnership,"97542","4",131,"585",2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,131,Y,308,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001093] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001093] / "
*,"Occupational Certificate: Safety, Health and quality Practitioner","32Q320063202565",Non MQA learnership,"99714","5",256,"585",2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,256,Y,309,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001094] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001094] / "
*,Training & Development Practitioner,"32Q320041211905",Non MQA learnership,"101321","5",190,"585",2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,190,Y,310,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001095] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001095] / "
*,Occupational Certificate: Design Thinking Innovation Lead,"32Q320172201604",Non MQA learnership,"118788","4",160,"585",2022-02-03 00:00:00.000,2025-12-31 00:00:00.000,160,Y,311,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001096] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001096] / "
*,National Certificate: Information Technology: Systems Support,"12Q120014001205",Non MQA learnership,"48573","5",147,"629",2024-07-01 00:00:00.000,2026-06-30 00:00:00.000,147,Y,312,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001097] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001097] / "
*,"National Certificate: Occupationally Directed Education, Training and Development Practices","07Q070031361456",Non MQA learnership,"50331","6",145,"629",2024-10-16 00:00:00.000,2026-10-16 00:00:00.000,145,Y,313,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001098] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001098] / "
*,National Certificate: Interactive Media,"15Q150039231305",Non MQA learnership,"49121","5",130,"585",2024-06-30 00:00:00.000,2026-06-30 00:00:00.000,130,Y,314,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001099] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001099] / "
*,National Certificate: Business Advising Operations,"23Q230116161386",Non MQA learnership,"48967","6",138,"585",2024-10-16 00:00:00.000,2026-10-16 00:00:00.000,138,Y,315,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001100] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001100] / "
*,Further Education and Training Certificate: Early Childhood Development,"07Q070030261404",Non MQA learnership,"58761","4",140,"585",2024-07-30 00:00:00.000,2026-10-16 00:00:00.000,140,Y,316,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001101] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001101] / "
*,National Certificate: Community Development,"14Q140018271204",Non MQA learnership,"66749","3",120,"629",2024-07-01 00:00:00.000,2026-06-30 00:00:00.000,120,Y,317,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001102] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001102] / "
*,National Diploma: Early Childhood Development,"07Q070017212405",Non MQA learnership,"23118","5",240,"629",2024-07-01 00:00:00.000,2026-10-16 00:00:00.000,240,Y,318,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001103] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001103] / "
*,General Education and Training Certificate: Poultry Production,"30Q300004312241",Non MQA learnership,"49580","1",134,"585",2024-10-16 00:00:00.000,2026-10-16 00:00:00.000,134,Y,319,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001104] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001104] / "
*,National Certificate: Mixed Farming Systems,"20Q200016461202",Non MQA learnership,"48977","2",120,"585",2024-10-16 00:00:00.000,2026-10-16 00:00:00.000,120,Y,320,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001105] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001105] / "
*,Occupational Certificate: Project Manager,"23Q230065282405",Non MQA learnership,"101869","5",240,"585",2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,240,Y,321,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001106] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001106] / "
*,Further Education and Training Certificate: Information Technology: Technical Support,"12Q120035301634",Non MQA learnership,"78964","4",163,"585",2018-07-01 00:00:00.000,2027-06-30 00:00:00.000,163,Y,322,,"<ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001107] / <ZZLearnership>: Inserted GenericPO[Table=1000257ID=1001107] / "
