ID,SkillsProgrammeCode,SkillsProgrammeTitle,NQFLevelID,Credits,RegistrationStartDate,RegistrationEndDate,QualityAssuranceBodyID,SkillsProgrammeTypeID,QualificationID,AETLevelID,OFOOccupationID,MinimumElectiveCredits,SkillsProgrammeGrantTypeID,MigrationRecordID,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted,SysStartTime,SysEndTime,IsOHS
419,MQA/SP/0190/22 (K),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Mobile Scaler,0,25,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,831,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
420,MQA/SP/0190/22 (L),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Mobilift,0,47,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,22,0,832,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
421,MQA/SP/0190/22 (M),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Mobile Elevating Work Platinum (MEWP),0,29,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,833,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
422,MQA/SP/0190/22 (N),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Rigid Rear Body Dumper,0,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,834,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
423,MQA/SP/0190/22 (O),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Roofbolter,0,24,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,835,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
424,MQA/SP/0190/22 (P),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Secondary Breaker,0,22,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,3,0,836,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
425,MQA/SP/0190/22 (Q),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Skid Steer,0,23,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,4,0,837,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
426,MQA/SP/0190/22 (R),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Telescopic Boom Handler,0,29,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,838,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
427,MQA/SP/0190/22 (S),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Utility Vehicle,0,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,2,0,839,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
428,MQA/SP/0190/22 (T),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Water Bowzer,0,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,840,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
429,MQA/SP/0191/22,"Skills Programme: Emergency Based Care (First Aid) Risk Based ",0,10,2022-03-30 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,842,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
430,MQA/SP/0192/22,Skills Programme: Emergency Based Care (First Aid) Advanced,0,21,2022-03-30 00:00:00.000,2026-06-30 23:59:59.000,0,1,0,0,0,0,0,843,2022-12-12 13:31:20.827,1,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
431,MQA/SP/0170/17 (V2),Skills Programme: Emergency Based Care (First Aid) Basic,0,5,2022-03-30 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,844,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-22 10:45:13.2936796,9999-12-31 23:59:59.9999999,1
432,MQA/SP/0025/05 (V1),Skills Programme: Determine the Physical Properties of a Coal Sample in a Laboratory V1,0,29,2022-04-20 00:00:00.000,2025-06-30 23:59:59.000,0,1,0,0,0,0,0,845,2022-12-12 13:31:20.827,1,2024-07-01 16:15:25.433,3553,0,2024-07-01 14:15:25.4339674,9999-12-31 23:59:59.9999999,0
433,testskills123,testskill,2,60,2023-01-27 00:00:00.000,2025-01-27 00:00:00.000,57,1,NULL,NULL,NULL,5,NULL,NULL,2023-01-27 08:43:03.270,7,2023-01-27 08:43:03.270,7,0,2023-01-27 06:43:00.9786868,9999-12-31 23:59:59.9999999,0
434,Test123,test Skills programme,3,100,2023-01-27 00:00:00.000,2026-01-27 00:00:00.000,57,1,NULL,NULL,NULL,10,NULL,NULL,2023-01-27 09:39:51.340,1987,2023-01-27 09:39:51.340,1987,0,2023-01-27 07:39:49.0414778,9999-12-31 23:59:59.9999999,0
435,MQA/SP/0124/10 (A),Skills Programme: The handling of explosives in mines: Surface Excavations,2,5,2023-01-30 00:00:00.000,2024-06-30 00:00:00.000,57,1,NULL,NULL,NULL,3,NULL,NULL,2023-01-30 12:33:05.883,1983,2023-07-07 21:23:35.993,3553,0,2023-07-07 19:23:35.9954318,9999-12-31 23:59:59.9999999,0
436,MQA/SP/0124/10 (B),Skills Programme: The handling of explosives in mines: Underground Operations,2,5,2023-01-30 00:00:00.000,2024-06-30 00:00:00.000,57,1,NULL,NULL,NULL,3,NULL,NULL,2023-01-30 12:33:06.297,3303,2023-07-07 21:23:35.993,3553,0,2023-07-07 19:23:35.9954318,9999-12-31 23:59:59.9999999,0
437,MQA/SP/0193/23,Skills Programme: Flame proofing for Supervisors in Underground Fiery (Coal) Mines,2,14,2023-05-16 00:00:00.000,2026-06-30 23:59:59.000,57,1,12,NULL,NULL,0,NULL,NULL,2023-05-16 11:07:39.320,102,2025-05-06 14:17:22.010,4483,0,2025-05-06 12:17:22.0068631,9999-12-31 23:59:59.9999999,1
438,SETA/SP/2023/01,Test Mine community programme,6,15,2023-08-04 00:00:00.000,2031-08-04 00:00:00.000,4,3,NULL,NULL,NULL,5,NULL,NULL,2023-08-04 15:07:22.057,6,2023-08-17 08:02:03.837,3551,1,2023-08-17 06:02:03.8327936,9999-12-31 23:59:59.9999999,0
439,SETA/SP/2023/02,Test Small Scale programme,5,15,2023-08-04 00:00:00.000,2028-08-04 00:00:00.000,4,4,NULL,NULL,NULL,5,NULL,NULL,2023-08-04 15:13:37.060,6,2023-08-17 08:02:03.837,3551,1,2023-08-17 06:02:03.8327936,9999-12-31 23:59:59.9999999,0
440,SETA/SP/2023/03,TEST Unemployed youth programme,6,20,2023-08-09 00:00:00.000,2027-08-09 00:00:00.000,4,5,NULL,NULL,NULL,30,NULL,NULL,2023-08-09 23:15:17.380,6,2023-08-09 23:15:17.380,6,0,2023-08-09 21:15:16.0378306,9999-12-31 23:59:59.9999999,0
441,SETA/SP/2023/05,TEST Unemployed youth programme 2,6,15,2023-08-14 00:00:00.000,2024-08-14 00:00:00.000,57,5,NULL,NULL,NULL,5,NULL,NULL,2023-08-14 09:43:52.547,6,2023-08-14 09:51:21.220,1,0,2023-08-14 07:51:21.2117413,9999-12-31 23:59:59.9999999,0
442,SETA/SP/2023/08,Test small scale programme 2,8,20,2023-08-16 00:00:00.000,2027-08-16 00:00:00.000,57,4,NULL,NULL,NULL,5,NULL,NULL,2023-08-16 10:11:14.160,6,2023-08-17 08:02:03.837,3551,1,2023-08-17 06:02:03.8327936,9999-12-31 23:59:59.9999999,0
443,SETA/SP/2023/08/16,Test Mine community programme 2,6,10,2023-08-16 00:00:00.000,2027-08-16 00:00:00.000,4,3,NULL,NULL,NULL,2,NULL,NULL,2023-08-16 10:15:34.497,6,2023-08-17 08:02:03.837,3551,1,2023-08-17 06:02:03.8327936,9999-12-31 23:59:59.9999999,0
444,SETA/SP/2023/08/17,Test Unemployed youth development 3,6,20,2023-08-17 00:00:00.000,2027-08-17 00:00:00.000,57,5,NULL,NULL,NULL,5,NULL,NULL,2023-08-17 10:29:32.493,6,2023-08-17 10:29:32.493,6,0,2023-08-17 08:29:31.1459509,9999-12-31 23:59:59.9999999,0
445,HSP/ASSChs/2/0022,Assistant Chef Skills Programme,2,51,2023-01-09 00:00:00.000,2028-01-09 00:00:00.000,3,5,NULL,NULL,NULL,4,NULL,NULL,2024-03-27 16:26:28.833,3003,2024-03-27 16:26:28.833,3003,0,2024-03-27 14:26:29.3148147,9999-12-31 23:59:59.9999999,0
446,49582,Poultry Production,2,30,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,1,5,NULL,NULL,NULL,15,NULL,NULL,2024-03-27 17:01:35.783,3003,2024-03-27 21:14:56.650,1,0,2024-03-27 19:14:56.6425778,9999-12-31 23:59:59.9999999,0
447,78964,Cellphone Repairs,4,32,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,19,5,NULL,NULL,NULL,14,NULL,NULL,2024-03-27 20:13:40.067,3003,2024-03-27 20:13:40.067,3003,0,2024-03-27 18:13:40.5333098,9999-12-31 23:59:59.9999999,0
448,49052,Plant Production,3,39,2024-03-26 00:00:00.000,2026-03-27 00:00:00.000,1,5,NULL,NULL,NULL,30,NULL,NULL,2024-03-27 22:23:09.257,101,2024-03-28 12:17:11.490,1,0,2024-03-28 10:17:11.4864717,9999-12-31 23:59:59.9999999,0
449,48977,Mixed Farming Systems,2,120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,1,5,NULL,NULL,NULL,2,NULL,NULL,2024-03-27 23:01:28.633,3003,2024-03-27 23:01:28.633,3003,0,2024-03-27 21:01:29.1114605,9999-12-31 23:59:59.9999999,0
450,MQA/SP/2013/01,Cellphone Repairs,1,50,2024-04-23 00:00:00.000,2025-04-23 00:00:00.000,57,5,NULL,NULL,NULL,5,NULL,NULL,2024-04-23 13:00:27.633,3361,2024-04-23 13:02:55.067,1,0,2024-04-23 11:02:55.0652099,9999-12-31 23:59:59.9999999,0
451,505854,Cellphone Repairs,1,50,2024-04-23 00:00:00.000,2027-04-23 00:00:00.000,12,5,NULL,NULL,NULL,5,NULL,NULL,2024-04-23 13:13:48.137,3361,2024-04-23 13:13:48.137,3361,0,2024-04-23 11:13:48.6121208,9999-12-31 23:59:59.9999999,0
452,SP002,General Forestry,3,33,2024-04-29 00:00:00.000,2026-03-31 00:00:00.000,12,5,NULL,NULL,NULL,33,NULL,NULL,2024-04-29 16:01:41.300,2180,2024-04-29 16:01:41.300,2180,0,2024-04-29 14:01:41.7803414,9999-12-31 23:59:59.9999999,0
453,99510,Child and Youth Care,5,48,2024-04-30 00:00:00.000,2026-04-30 00:00:00.000,57,5,NULL,NULL,NULL,47,NULL,NULL,2024-04-30 14:30:24.217,2180,2024-04-30 14:30:24.217,2180,0,2024-04-30 12:30:24.7176728,9999-12-31 23:59:59.9999999,0
454,49048,Animal Production,3,30,2024-04-30 00:00:00.000,2026-03-31 00:00:00.000,57,5,NULL,NULL,NULL,30,NULL,NULL,2024-05-02 19:01:36.323,2180,2024-05-02 19:11:26.900,1,0,2024-05-02 17:11:26.8898264,9999-12-31 23:59:59.9999999,0
455,59386,Fresh Meat Processing,4,39,2024-04-05 00:00:00.000,2024-10-18 00:00:00.000,57,5,NULL,NULL,NULL,5,NULL,NULL,2024-12-11 09:37:28.070,4308,2024-12-11 09:37:28.070,4308,0,2024-12-11 07:37:27.7832986,9999-12-31 23:59:59.9999999,0
456,2023/601487/07,Technical Support,4,65,2024-04-29 00:00:00.000,2024-12-31 00:00:00.000,57,5,NULL,NULL,NULL,5,NULL,NULL,2024-12-11 10:01:08.617,4308,2024-12-11 10:01:08.617,4308,0,2024-12-11 08:01:08.3146054,9999-12-31 23:59:59.9999999,0
457,MQA/SP/2014/19,Technical Support,4,65,2024-04-29 00:00:00.000,2024-12-31 00:00:00.000,57,5,NULL,NULL,NULL,5,NULL,NULL,2024-12-11 10:04:07.197,4308,2024-12-11 10:04:07.197,4308,0,2024-12-11 08:04:06.8925485,9999-12-31 23:59:59.9999999,0
458,MQA/SP/2104/18,Systems Development,4,62,2024-04-29 00:00:00.000,2024-12-31 00:00:00.000,57,5,NULL,NULL,NULL,5,NULL,NULL,2024-12-11 10:05:42.250,4308,2024-12-11 10:05:42.250,4308,0,2024-12-11 08:05:41.9705115,9999-12-31 23:59:59.9999999,0
459,72052,Renewable Energy,4,0,2024-04-03 00:00:00.000,2024-06-30 00:00:00.000,4,5,NULL,NULL,NULL,0,NULL,NULL,2025-01-31 12:21:57.573,3003,2025-01-31 12:21:57.573,3003,0,2025-01-31 10:21:50.1556266,9999-12-31 23:59:59.9999999,0
460,MQA/SP/2025/03,QA SkillsTest,5,120,2025-01-01 00:00:00.000,2027-12-31 00:00:00.000,57,3,NULL,NULL,NULL,10,NULL,NULL,2025-03-19 11:46:59.363,4523,2025-03-19 11:46:59.363,4523,0,2025-03-19 09:46:51.3290488,9999-12-31 23:59:59.9999999,0
461,MQA/SP/0052/09 V3,Skills Programme in Milling of Material,1,18,2025-04-14 00:00:00.000,2026-06-30 00:00:00.000,57,1,NULL,NULL,NULL,0,NULL,NULL,2025-04-16 10:45:35.977,1983,2025-04-16 11:12:22.217,1,0,2025-04-16 09:12:22.2169329,9999-12-31 23:59:59.9999999,0
